date,year,month,day,store,eff_year,eff_month,eff_day,eff_store,lambda,clients
2023-09-08,2023,Septiembre,Viernes,Córdoba,1000,2500,2000,3000,8500,8468
2023-09-08,2023,Septiembre,Viernes,La Floresta,1000,2500,2000,2000,7500,7421
2023-09-08,2023,Septiembre,Viernes,Los Cedros,1000,2500,2000,3000,8500,8424
2023-09-08,2023,Septiembre,Viernes,Palermo,1000,2500,2000,1000,6500,6566
2023-09-08,2023,Septiembre,Viernes,Santa Ana,1000,2500,2000,5000,10500,10482
2023-09-09,2023,Septiembre,Sábado,Córdoba,1000,2500,1000,3000,7500,7454
2023-09-09,2023,Septiembre,Sábado,La Floresta,1000,2500,1000,2000,6500,6538
2023-09-09,2023,Septiembre,Sábado,Los Cedros,1000,2500,1000,3000,7500,7565
2023-09-09,2023,Septiembre,Sábado,Palermo,1000,2500,1000,1000,5500,5482
2023-09-09,2023,Septiembre,Sábado,Santa Ana,1000,2500,1000,5000,9500,9599
2023-09-10,2023,Septiembre,Domingo,Córdoba,1000,2500,1000,3000,7500,7381
2023-09-10,2023,Septiembre,Domingo,La Floresta,1000,2500,1000,2000,6500,6479
2023-09-10,2023,Septiembre,Domingo,Los Cedros,1000,2500,1000,3000,7500,7662
2023-09-10,2023,Septiembre,Domingo,Palermo,1000,2500,1000,1000,5500,5526
2023-09-10,2023,Septiembre,Domingo,Santa Ana,1000,2500,1000,5000,9500,9476
2023-09-11,2023,Septiembre,Lunes,Córdoba,1000,2500,2000,3000,8500,8512
2023-09-11,2023,Septiembre,Lunes,La Floresta,1000,2500,2000,2000,7500,7507
2023-09-11,2023,Septiembre,Lunes,Los Cedros,1000,2500,2000,3000,8500,8397
2023-09-11,2023,Septiembre,Lunes,Palermo,1000,2500,2000,1000,6500,6511
2023-09-11,2023,Septiembre,Lunes,Santa Ana,1000,2500,2000,5000,10500,10431
2023-09-12,2023,Septiembre,Martes,Córdoba,1000,2500,3000,3000,9500,9466
2023-09-12,2023,Septiembre,Martes,La Floresta,1000,2500,3000,2000,8500,8531
2023-09-12,2023,Septiembre,Martes,Los Cedros,1000,2500,3000,3000,9500,9534
2023-09-12,2023,Septiembre,Martes,Palermo,1000,2500,3000,1000,7500,7471
2023-09-12,2023,Septiembre,Martes,Santa Ana,1000,2500,3000,5000,11500,11345
2023-09-13,2023,Septiembre,Miércoles,Córdoba,1000,2500,3500,3000,10000,9988
2023-09-13,2023,Septiembre,Miércoles,La Floresta,1000,2500,3500,2000,9000,9167
2023-09-13,2023,Septiembre,Miércoles,Los Cedros,1000,2500,3500,3000,10000,10060
2023-09-13,2023,Septiembre,Miércoles,Palermo,1000,2500,3500,1000,8000,8008
2023-09-13,2023,Septiembre,Miércoles,Santa Ana,1000,2500,3500,5000,12000,12330
2023-09-14,2023,Septiembre,Jueves,Córdoba,1000,2500,3000,3000,9500,9462
2023-09-14,2023,Septiembre,Jueves,La Floresta,1000,2500,3000,2000,8500,8396
2023-09-14,2023,Septiembre,Jueves,Los Cedros,1000,2500,3000,3000,9500,9302
2023-09-14,2023,Septiembre,Jueves,Palermo,1000,2500,3000,1000,7500,7547
2023-09-14,2023,Septiembre,Jueves,Santa Ana,1000,2500,3000,5000,11500,11416
2023-09-15,2023,Septiembre,Viernes,Córdoba,1000,2500,2000,3000,8500,8428
2023-09-15,2023,Septiembre,Viernes,La Floresta,1000,2500,2000,2000,7500,7515
2023-09-15,2023,Septiembre,Viernes,Los Cedros,1000,2500,2000,3000,8500,8545
2023-09-15,2023,Septiembre,Viernes,Palermo,1000,2500,2000,1000,6500,6458
2023-09-15,2023,Septiembre,Viernes,Santa Ana,1000,2500,2000,5000,10500,10527
2023-09-16,2023,Septiembre,Sábado,Córdoba,1000,2500,1000,3000,7500,7397
2023-09-16,2023,Septiembre,Sábado,La Floresta,1000,2500,1000,2000,6500,6448
2023-09-16,2023,Septiembre,Sábado,Los Cedros,1000,2500,1000,3000,7500,7455
2023-09-16,2023,Septiembre,Sábado,Palermo,1000,2500,1000,1000,5500,5414
2023-09-16,2023,Septiembre,Sábado,Santa Ana,1000,2500,1000,5000,9500,9599
2023-09-17,2023,Septiembre,Domingo,Córdoba,1000,2500,1000,3000,7500,7436
2023-09-17,2023,Septiembre,Domingo,La Floresta,1000,2500,1000,2000,6500,6408
2023-09-17,2023,Septiembre,Domingo,Los Cedros,1000,2500,1000,3000,7500,7433
2023-09-17,2023,Septiembre,Domingo,Palermo,1000,2500,1000,1000,5500,5388
2023-09-17,2023,Septiembre,Domingo,Santa Ana,1000,2500,1000,5000,9500,9505
2023-09-18,2023,Septiembre,Lunes,Córdoba,1000,2500,2000,3000,8500,8501
2023-09-18,2023,Septiembre,Lunes,La Floresta,1000,2500,2000,2000,7500,7518
2023-09-18,2023,Septiembre,Lunes,Los Cedros,1000,2500,2000,3000,8500,8492
2023-09-18,2023,Septiembre,Lunes,Palermo,1000,2500,2000,1000,6500,6395
2023-09-18,2023,Septiembre,Lunes,Santa Ana,1000,2500,2000,5000,10500,10446
2023-09-19,2023,Septiembre,Martes,Córdoba,1000,2500,3000,3000,9500,9313
2023-09-19,2023,Septiembre,Martes,La Floresta,1000,2500,3000,2000,8500,8559
2023-09-19,2023,Septiembre,Martes,Los Cedros,1000,2500,3000,3000,9500,9532
2023-09-19,2023,Septiembre,Martes,Palermo,1000,2500,3000,1000,7500,7368
2023-09-19,2023,Septiembre,Martes,Santa Ana,1000,2500,3000,5000,11500,11548
2023-09-20,2023,Septiembre,Miércoles,Córdoba,1000,2500,3500,3000,10000,10018
2023-09-20,2023,Septiembre,Miércoles,La Floresta,1000,2500,3500,2000,9000,8893
2023-09-20,2023,Septiembre,Miércoles,Los Cedros,1000,2500,3500,3000,10000,10091
2023-09-20,2023,Septiembre,Miércoles,Palermo,1000,2500,3500,1000,8000,7950
2023-09-20,2023,Septiembre,Miércoles,Santa Ana,1000,2500,3500,5000,12000,11779
2023-09-21,2023,Septiembre,Jueves,Córdoba,1000,2500,3000,3000,9500,9525
2023-09-21,2023,Septiembre,Jueves,La Floresta,1000,2500,3000,2000,8500,8599
2023-09-21,2023,Septiembre,Jueves,Los Cedros,1000,2500,3000,3000,9500,9424
2023-09-21,2023,Septiembre,Jueves,Palermo,1000,2500,3000,1000,7500,7355
2023-09-21,2023,Septiembre,Jueves,Santa Ana,1000,2500,3000,5000,11500,11548
2023-09-22,2023,Septiembre,Viernes,Córdoba,1000,2500,2000,3000,8500,8704
2023-09-22,2023,Septiembre,Viernes,La Floresta,1000,2500,2000,2000,7500,7447
2023-09-22,2023,Septiembre,Viernes,Los Cedros,1000,2500,2000,3000,8500,8574
2023-09-22,2023,Septiembre,Viernes,Palermo,1000,2500,2000,1000,6500,6447
2023-09-22,2023,Septiembre,Viernes,Santa Ana,1000,2500,2000,5000,10500,10323
2023-09-23,2023,Septiembre,Sábado,Córdoba,1000,2500,1000,3000,7500,7439
2023-09-23,2023,Septiembre,Sábado,La Floresta,1000,2500,1000,2000,6500,6475
2023-09-23,2023,Septiembre,Sábado,Los Cedros,1000,2500,1000,3000,7500,7494
2023-09-23,2023,Septiembre,Sábado,Palermo,1000,2500,1000,1000,5500,5459
2023-09-23,2023,Septiembre,Sábado,Santa Ana,1000,2500,1000,5000,9500,9450
2023-09-24,2023,Septiembre,Domingo,Córdoba,1000,2500,1000,3000,7500,7412
2023-09-24,2023,Septiembre,Domingo,La Floresta,1000,2500,1000,2000,6500,6573
2023-09-24,2023,Septiembre,Domingo,Los Cedros,1000,2500,1000,3000,7500,7435
2023-09-24,2023,Septiembre,Domingo,Palermo,1000,2500,1000,1000,5500,5525
2023-09-24,2023,Septiembre,Domingo,Santa Ana,1000,2500,1000,5000,9500,9528
2023-09-25,2023,Septiembre,Lunes,Córdoba,1000,2500,2000,3000,8500,8630
2023-09-25,2023,Septiembre,Lunes,La Floresta,1000,2500,2000,2000,7500,7570
2023-09-25,2023,Septiembre,Lunes,Los Cedros,1000,2500,2000,3000,8500,8490
2023-09-25,2023,Septiembre,Lunes,Palermo,1000,2500,2000,1000,6500,6637
2023-09-25,2023,Septiembre,Lunes,Santa Ana,1000,2500,2000,5000,10500,10465
2023-09-26,2023,Septiembre,Martes,Córdoba,1000,2500,3000,3000,9500,9527
2023-09-26,2023,Septiembre,Martes,La Floresta,1000,2500,3000,2000,8500,8530
2023-09-26,2023,Septiembre,Martes,Los Cedros,1000,2500,3000,3000,9500,9533
2023-09-26,2023,Septiembre,Martes,Palermo,1000,2500,3000,1000,7500,7423
2023-09-26,2023,Septiembre,Martes,Santa Ana,1000,2500,3000,5000,11500,11546
2023-09-27,2023,Septiembre,Miércoles,Córdoba,1000,2500,3500,3000,10000,10102
2023-09-27,2023,Septiembre,Miércoles,La Floresta,1000,2500,3500,2000,9000,8966
2023-09-27,2023,Septiembre,Miércoles,Los Cedros,1000,2500,3500,3000,10000,9974
2023-09-27,2023,Septiembre,Miércoles,Palermo,1000,2500,3500,1000,8000,8062
2023-09-27,2023,Septiembre,Miércoles,Santa Ana,1000,2500,3500,5000,12000,11915
2023-09-28,2023,Septiembre,Jueves,Córdoba,1000,2500,3000,3000,9500,9545
2023-09-28,2023,Septiembre,Jueves,La Floresta,1000,2500,3000,2000,8500,8456
2023-09-28,2023,Septiembre,Jueves,Los Cedros,1000,2500,3000,3000,9500,9530
2023-09-28,2023,Septiembre,Jueves,Palermo,1000,2500,3000,1000,7500,7425
2023-09-28,2023,Septiembre,Jueves,Santa Ana,1000,2500,3000,5000,11500,11638
2023-09-29,2023,Septiembre,Viernes,Córdoba,1000,2500,2000,3000,8500,8491
2023-09-29,2023,Septiembre,Viernes,La Floresta,1000,2500,2000,2000,7500,7420
2023-09-29,2023,Septiembre,Viernes,Los Cedros,1000,2500,2000,3000,8500,8512
2023-09-29,2023,Septiembre,Viernes,Palermo,1000,2500,2000,1000,6500,6607
2023-09-29,2023,Septiembre,Viernes,Santa Ana,1000,2500,2000,5000,10500,10582
2023-09-30,2023,Septiembre,Sábado,Córdoba,1000,2500,1000,3000,7500,7457
2023-09-30,2023,Septiembre,Sábado,La Floresta,1000,2500,1000,2000,6500,6441
2023-09-30,2023,Septiembre,Sábado,Los Cedros,1000,2500,1000,3000,7500,7704
2023-09-30,2023,Septiembre,Sábado,Palermo,1000,2500,1000,1000,5500,5530
2023-09-30,2023,Septiembre,Sábado,Santa Ana,1000,2500,1000,5000,9500,9336
2023-10-01,2023,Octubre,Domingo,Córdoba,1000,2000,1000,3000,7000,6942
2023-10-01,2023,Octubre,Domingo,La Floresta,1000,2000,1000,2000,6000,6049
2023-10-01,2023,Octubre,Domingo,Los Cedros,1000,2000,1000,3000,7000,6988
2023-10-01,2023,Octubre,Domingo,Palermo,1000,2000,1000,1000,5000,4920
2023-10-01,2023,Octubre,Domingo,Santa Ana,1000,2000,1000,5000,9000,8944
2023-10-02,2023,Octubre,Lunes,Córdoba,1000,2000,2000,3000,8000,8050
2023-10-02,2023,Octubre,Lunes,La Floresta,1000,2000,2000,2000,7000,6959
2023-10-02,2023,Octubre,Lunes,Los Cedros,1000,2000,2000,3000,8000,7911
2023-10-02,2023,Octubre,Lunes,Palermo,1000,2000,2000,1000,6000,6009
2023-10-02,2023,Octubre,Lunes,Santa Ana,1000,2000,2000,5000,10000,9888
2023-10-03,2023,Octubre,Martes,Córdoba,1000,2000,3000,3000,9000,9081
2023-10-03,2023,Octubre,Martes,La Floresta,1000,2000,3000,2000,8000,7863
2023-10-03,2023,Octubre,Martes,Los Cedros,1000,2000,3000,3000,9000,9063
2023-10-03,2023,Octubre,Martes,Palermo,1000,2000,3000,1000,7000,7096
2023-10-03,2023,Octubre,Martes,Santa Ana,1000,2000,3000,5000,11000,10978
2023-10-04,2023,Octubre,Miércoles,Córdoba,1000,2000,3500,3000,9500,9459
2023-10-04,2023,Octubre,Miércoles,La Floresta,1000,2000,3500,2000,8500,8598
2023-10-04,2023,Octubre,Miércoles,Los Cedros,1000,2000,3500,3000,9500,9569
2023-10-04,2023,Octubre,Miércoles,Palermo,1000,2000,3500,1000,7500,7606
2023-10-04,2023,Octubre,Miércoles,Santa Ana,1000,2000,3500,5000,11500,11438
2023-10-05,2023,Octubre,Jueves,Córdoba,1000,2000,3000,3000,9000,9027
2023-10-05,2023,Octubre,Jueves,La Floresta,1000,2000,3000,2000,8000,7834
2023-10-05,2023,Octubre,Jueves,Los Cedros,1000,2000,3000,3000,9000,9159
2023-10-05,2023,Octubre,Jueves,Palermo,1000,2000,3000,1000,7000,6898
2023-10-05,2023,Octubre,Jueves,Santa Ana,1000,2000,3000,5000,11000,10894
2023-10-06,2023,Octubre,Viernes,Córdoba,1000,2000,2000,3000,8000,8177
2023-10-06,2023,Octubre,Viernes,La Floresta,1000,2000,2000,2000,7000,6852
2023-10-06,2023,Octubre,Viernes,Los Cedros,1000,2000,2000,3000,8000,8047
2023-10-06,2023,Octubre,Viernes,Palermo,1000,2000,2000,1000,6000,6099
2023-10-06,2023,Octubre,Viernes,Santa Ana,1000,2000,2000,5000,10000,9845
2023-10-07,2023,Octubre,Sábado,Córdoba,1000,2000,1000,3000,7000,6919
2023-10-07,2023,Octubre,Sábado,La Floresta,1000,2000,1000,2000,6000,5839
2023-10-07,2023,Octubre,Sábado,Los Cedros,1000,2000,1000,3000,7000,7057
2023-10-07,2023,Octubre,Sábado,Palermo,1000,2000,1000,1000,5000,4914
2023-10-07,2023,Octubre,Sábado,Santa Ana,1000,2000,1000,5000,9000,8998
2023-10-08,2023,Octubre,Domingo,Córdoba,1000,2000,1000,3000,7000,7067
2023-10-08,2023,Octubre,Domingo,La Floresta,1000,2000,1000,2000,6000,6033
2023-10-08,2023,Octubre,Domingo,Los Cedros,1000,2000,1000,3000,7000,7013
2023-10-08,2023,Octubre,Domingo,Palermo,1000,2000,1000,1000,5000,4918
2023-10-08,2023,Octubre,Domingo,Santa Ana,1000,2000,1000,5000,9000,9014
2023-10-09,2023,Octubre,Lunes,Córdoba,1000,2000,2000,3000,8000,8081
2023-10-09,2023,Octubre,Lunes,La Floresta,1000,2000,2000,2000,7000,7153
2023-10-09,2023,Octubre,Lunes,Los Cedros,1000,2000,2000,3000,8000,7871
2023-10-09,2023,Octubre,Lunes,Palermo,1000,2000,2000,1000,6000,5967
2023-10-09,2023,Octubre,Lunes,Santa Ana,1000,2000,2000,5000,10000,10168
2023-10-10,2023,Octubre,Martes,Córdoba,1000,2000,3000,3000,9000,9075
2023-10-10,2023,Octubre,Martes,La Floresta,1000,2000,3000,2000,8000,7962
2023-10-10,2023,Octubre,Martes,Los Cedros,1000,2000,3000,3000,9000,8938
2023-10-10,2023,Octubre,Martes,Palermo,1000,2000,3000,1000,7000,6943
2023-10-10,2023,Octubre,Martes,Santa Ana,1000,2000,3000,5000,11000,10874
2023-10-11,2023,Octubre,Miércoles,Córdoba,1000,2000,3500,3000,9500,9505
2023-10-11,2023,Octubre,Miércoles,La Floresta,1000,2000,3500,2000,8500,8548
2023-10-11,2023,Octubre,Miércoles,Los Cedros,1000,2000,3500,3000,9500,9542
2023-10-11,2023,Octubre,Miércoles,Palermo,1000,2000,3500,1000,7500,7485
2023-10-11,2023,Octubre,Miércoles,Santa Ana,1000,2000,3500,5000,11500,11367
2023-10-12,2023,Octubre,Jueves,Córdoba,1000,2000,3000,3000,9000,9162
2023-10-12,2023,Octubre,Jueves,La Floresta,1000,2000,3000,2000,8000,8214
2023-10-12,2023,Octubre,Jueves,Los Cedros,1000,2000,3000,3000,9000,8960
2023-10-12,2023,Octubre,Jueves,Palermo,1000,2000,3000,1000,7000,7125
2023-10-12,2023,Octubre,Jueves,Santa Ana,1000,2000,3000,5000,11000,10884
2023-10-13,2023,Octubre,Viernes,Córdoba,1000,2000,2000,3000,8000,7865
2023-10-13,2023,Octubre,Viernes,La Floresta,1000,2000,2000,2000,7000,6962
2023-10-13,2023,Octubre,Viernes,Los Cedros,1000,2000,2000,3000,8000,8121
2023-10-13,2023,Octubre,Viernes,Palermo,1000,2000,2000,1000,6000,5947
2023-10-13,2023,Octubre,Viernes,Santa Ana,1000,2000,2000,5000,10000,9860
2023-10-14,2023,Octubre,Sábado,Córdoba,1000,2000,1000,3000,7000,6917
2023-10-14,2023,Octubre,Sábado,La Floresta,1000,2000,1000,2000,6000,5866
2023-10-14,2023,Octubre,Sábado,Los Cedros,1000,2000,1000,3000,7000,6847
2023-10-14,2023,Octubre,Sábado,Palermo,1000,2000,1000,1000,5000,4967
2023-10-14,2023,Octubre,Sábado,Santa Ana,1000,2000,1000,5000,9000,9017
2023-10-15,2023,Octubre,Domingo,Córdoba,1000,2000,1000,3000,7000,6957
2023-10-15,2023,Octubre,Domingo,La Floresta,1000,2000,1000,2000,6000,6032
2023-10-15,2023,Octubre,Domingo,Los Cedros,1000,2000,1000,3000,7000,7051
2023-10-15,2023,Octubre,Domingo,Palermo,1000,2000,1000,1000,5000,4997
2023-10-15,2023,Octubre,Domingo,Santa Ana,1000,2000,1000,5000,9000,9219
2023-10-16,2023,Octubre,Lunes,Córdoba,1000,2000,2000,3000,8000,7856
2023-10-16,2023,Octubre,Lunes,La Floresta,1000,2000,2000,2000,7000,6944
2023-10-16,2023,Octubre,Lunes,Los Cedros,1000,2000,2000,3000,8000,7912
2023-10-16,2023,Octubre,Lunes,Palermo,1000,2000,2000,1000,6000,6029
2023-10-16,2023,Octubre,Lunes,Santa Ana,1000,2000,2000,5000,10000,10048
2023-10-17,2023,Octubre,Martes,Córdoba,1000,2000,3000,3000,9000,8994
2023-10-17,2023,Octubre,Martes,La Floresta,1000,2000,3000,2000,8000,8020
2023-10-17,2023,Octubre,Martes,Los Cedros,1000,2000,3000,3000,9000,8996
2023-10-17,2023,Octubre,Martes,Palermo,1000,2000,3000,1000,7000,7065
2023-10-17,2023,Octubre,Martes,Santa Ana,1000,2000,3000,5000,11000,10955
2023-10-18,2023,Octubre,Miércoles,Córdoba,1000,2000,3500,3000,9500,9686
2023-10-18,2023,Octubre,Miércoles,La Floresta,1000,2000,3500,2000,8500,8560
2023-10-18,2023,Octubre,Miércoles,Los Cedros,1000,2000,3500,3000,9500,9305
2023-10-18,2023,Octubre,Miércoles,Palermo,1000,2000,3500,1000,7500,7525
2023-10-18,2023,Octubre,Miércoles,Santa Ana,1000,2000,3500,5000,11500,11724
2023-10-19,2023,Octubre,Jueves,Córdoba,1000,2000,3000,3000,9000,9058
2023-10-19,2023,Octubre,Jueves,La Floresta,1000,2000,3000,2000,8000,7945
2023-10-19,2023,Octubre,Jueves,Los Cedros,1000,2000,3000,3000,9000,9068
2023-10-19,2023,Octubre,Jueves,Palermo,1000,2000,3000,1000,7000,6861
2023-10-19,2023,Octubre,Jueves,Santa Ana,1000,2000,3000,5000,11000,11014
2023-10-20,2023,Octubre,Viernes,Córdoba,1000,2000,2000,3000,8000,7966
2023-10-20,2023,Octubre,Viernes,La Floresta,1000,2000,2000,2000,7000,6978
2023-10-20,2023,Octubre,Viernes,Los Cedros,1000,2000,2000,3000,8000,8002
2023-10-20,2023,Octubre,Viernes,Palermo,1000,2000,2000,1000,6000,6164
2023-10-20,2023,Octubre,Viernes,Santa Ana,1000,2000,2000,5000,10000,10030
2023-10-21,2023,Octubre,Sábado,Córdoba,1000,2000,1000,3000,7000,7001
2023-10-21,2023,Octubre,Sábado,La Floresta,1000,2000,1000,2000,6000,5952
2023-10-21,2023,Octubre,Sábado,Los Cedros,1000,2000,1000,3000,7000,6961
2023-10-21,2023,Octubre,Sábado,Palermo,1000,2000,1000,1000,5000,4919
2023-10-21,2023,Octubre,Sábado,Santa Ana,1000,2000,1000,5000,9000,9006
2023-10-22,2023,Octubre,Domingo,Córdoba,1000,2000,1000,3000,7000,6999
2023-10-22,2023,Octubre,Domingo,La Floresta,1000,2000,1000,2000,6000,6066
2023-10-22,2023,Octubre,Domingo,Los Cedros,1000,2000,1000,3000,7000,6752
2023-10-22,2023,Octubre,Domingo,Palermo,1000,2000,1000,1000,5000,4812
2023-10-22,2023,Octubre,Domingo,Santa Ana,1000,2000,1000,5000,9000,9088
2023-10-23,2023,Octubre,Lunes,Córdoba,1000,2000,2000,3000,8000,7951
2023-10-23,2023,Octubre,Lunes,La Floresta,1000,2000,2000,2000,7000,7044
2023-10-23,2023,Octubre,Lunes,Los Cedros,1000,2000,2000,3000,8000,7952
2023-10-23,2023,Octubre,Lunes,Palermo,1000,2000,2000,1000,6000,6019
2023-10-23,2023,Octubre,Lunes,Santa Ana,1000,2000,2000,5000,10000,10017
2023-10-24,2023,Octubre,Martes,Córdoba,1000,2000,3000,3000,9000,9002
2023-10-24,2023,Octubre,Martes,La Floresta,1000,2000,3000,2000,8000,7887
2023-10-24,2023,Octubre,Martes,Los Cedros,1000,2000,3000,3000,9000,9138
2023-10-24,2023,Octubre,Martes,Palermo,1000,2000,3000,1000,7000,7101
2023-10-24,2023,Octubre,Martes,Santa Ana,1000,2000,3000,5000,11000,11060
2023-10-25,2023,Octubre,Miércoles,Córdoba,1000,2000,3500,3000,9500,9513
2023-10-25,2023,Octubre,Miércoles,La Floresta,1000,2000,3500,2000,8500,8441
2023-10-25,2023,Octubre,Miércoles,Los Cedros,1000,2000,3500,3000,9500,9671
2023-10-25,2023,Octubre,Miércoles,Palermo,1000,2000,3500,1000,7500,7419
2023-10-25,2023,Octubre,Miércoles,Santa Ana,1000,2000,3500,5000,11500,11486
2023-10-26,2023,Octubre,Jueves,Córdoba,1000,2000,3000,3000,9000,8830
2023-10-26,2023,Octubre,Jueves,La Floresta,1000,2000,3000,2000,8000,7889
2023-10-26,2023,Octubre,Jueves,Los Cedros,1000,2000,3000,3000,9000,9331
2023-10-26,2023,Octubre,Jueves,Palermo,1000,2000,3000,1000,7000,7061
2023-10-26,2023,Octubre,Jueves,Santa Ana,1000,2000,3000,5000,11000,10982
2023-10-27,2023,Octubre,Viernes,Córdoba,1000,2000,2000,3000,8000,8004
2023-10-27,2023,Octubre,Viernes,La Floresta,1000,2000,2000,2000,7000,6843
2023-10-27,2023,Octubre,Viernes,Los Cedros,1000,2000,2000,3000,8000,8006
2023-10-27,2023,Octubre,Viernes,Palermo,1000,2000,2000,1000,6000,6104
2023-10-27,2023,Octubre,Viernes,Santa Ana,1000,2000,2000,5000,10000,10056
2023-10-28,2023,Octubre,Sábado,Córdoba,1000,2000,1000,3000,7000,7029
2023-10-28,2023,Octubre,Sábado,La Floresta,1000,2000,1000,2000,6000,6036
2023-10-28,2023,Octubre,Sábado,Los Cedros,1000,2000,1000,3000,7000,7003
2023-10-28,2023,Octubre,Sábado,Palermo,1000,2000,1000,1000,5000,4958
2023-10-28,2023,Octubre,Sábado,Santa Ana,1000,2000,1000,5000,9000,9002
2023-10-29,2023,Octubre,Domingo,Córdoba,1000,2000,1000,3000,7000,6862
2023-10-29,2023,Octubre,Domingo,La Floresta,1000,2000,1000,2000,6000,6096
2023-10-29,2023,Octubre,Domingo,Los Cedros,1000,2000,1000,3000,7000,7039
2023-10-29,2023,Octubre,Domingo,Palermo,1000,2000,1000,1000,5000,4918
2023-10-29,2023,Octubre,Domingo,Santa Ana,1000,2000,1000,5000,9000,8802
2023-10-30,2023,Octubre,Lunes,Córdoba,1000,2000,2000,3000,8000,7936
2023-10-30,2023,Octubre,Lunes,La Floresta,1000,2000,2000,2000,7000,7015
2023-10-30,2023,Octubre,Lunes,Los Cedros,1000,2000,2000,3000,8000,7841
2023-10-30,2023,Octubre,Lunes,Palermo,1000,2000,2000,1000,6000,5961
2023-10-30,2023,Octubre,Lunes,Santa Ana,1000,2000,2000,5000,10000,10178
2023-10-31,2023,Octubre,Martes,Córdoba,1000,2000,3000,3000,9000,9054
2023-10-31,2023,Octubre,Martes,La Floresta,1000,2000,3000,2000,8000,8121
2023-10-31,2023,Octubre,Martes,Los Cedros,1000,2000,3000,3000,9000,9050
2023-10-31,2023,Octubre,Martes,Palermo,1000,2000,3000,1000,7000,6958
2023-10-31,2023,Octubre,Martes,Santa Ana,1000,2000,3000,5000,11000,10729
2023-11-01,2023,Noviembre,Miércoles,Córdoba,1000,1500,3500,3000,9000,8984
2023-11-01,2023,Noviembre,Miércoles,La Floresta,1000,1500,3500,2000,8000,7988
2023-11-01,2023,Noviembre,Miércoles,Los Cedros,1000,1500,3500,3000,9000,9072
2023-11-01,2023,Noviembre,Miércoles,Palermo,1000,1500,3500,1000,7000,7029
2023-11-01,2023,Noviembre,Miércoles,Santa Ana,1000,1500,3500,5000,11000,11208
2023-11-02,2023,Noviembre,Jueves,Córdoba,1000,1500,3000,3000,8500,8485
2023-11-02,2023,Noviembre,Jueves,La Floresta,1000,1500,3000,2000,7500,7513
2023-11-02,2023,Noviembre,Jueves,Los Cedros,1000,1500,3000,3000,8500,8598
2023-11-02,2023,Noviembre,Jueves,Palermo,1000,1500,3000,1000,6500,6652
2023-11-02,2023,Noviembre,Jueves,Santa Ana,1000,1500,3000,5000,10500,10515
2023-11-03,2023,Noviembre,Viernes,Córdoba,1000,1500,2000,3000,7500,7522
2023-11-03,2023,Noviembre,Viernes,La Floresta,1000,1500,2000,2000,6500,6548
2023-11-03,2023,Noviembre,Viernes,Los Cedros,1000,1500,2000,3000,7500,7545
2023-11-03,2023,Noviembre,Viernes,Palermo,1000,1500,2000,1000,5500,5432
2023-11-03,2023,Noviembre,Viernes,Santa Ana,1000,1500,2000,5000,9500,9609
2023-11-04,2023,Noviembre,Sábado,Córdoba,1000,1500,1000,3000,6500,6480
2023-11-04,2023,Noviembre,Sábado,La Floresta,1000,1500,1000,2000,5500,5403
2023-11-04,2023,Noviembre,Sábado,Los Cedros,1000,1500,1000,3000,6500,6552
2023-11-04,2023,Noviembre,Sábado,Palermo,1000,1500,1000,1000,4500,4479
2023-11-04,2023,Noviembre,Sábado,Santa Ana,1000,1500,1000,5000,8500,8612
2023-11-05,2023,Noviembre,Domingo,Córdoba,1000,1500,1000,3000,6500,6525
2023-11-05,2023,Noviembre,Domingo,La Floresta,1000,1500,1000,2000,5500,5499
2023-11-05,2023,Noviembre,Domingo,Los Cedros,1000,1500,1000,3000,6500,6543
2023-11-05,2023,Noviembre,Domingo,Palermo,1000,1500,1000,1000,4500,4615
2023-11-05,2023,Noviembre,Domingo,Santa Ana,1000,1500,1000,5000,8500,8560
2023-11-06,2023,Noviembre,Lunes,Córdoba,1000,1500,2000,3000,7500,7375
2023-11-06,2023,Noviembre,Lunes,La Floresta,1000,1500,2000,2000,6500,6505
2023-11-06,2023,Noviembre,Lunes,Los Cedros,1000,1500,2000,3000,7500,7376
2023-11-06,2023,Noviembre,Lunes,Palermo,1000,1500,2000,1000,5500,5501
2023-11-06,2023,Noviembre,Lunes,Santa Ana,1000,1500,2000,5000,9500,9512
2023-11-07,2023,Noviembre,Martes,Córdoba,1000,1500,3000,3000,8500,8423
2023-11-07,2023,Noviembre,Martes,La Floresta,1000,1500,3000,2000,7500,7301
2023-11-07,2023,Noviembre,Martes,Los Cedros,1000,1500,3000,3000,8500,8493
2023-11-07,2023,Noviembre,Martes,Palermo,1000,1500,3000,1000,6500,6549
